RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4588.0,15676094.0,Osonduagwuike,500.0,France,Female,34.0,6.0,0.0,1.0,1.0,1.0,140268.45,0.0
4589.0,15761720.0,Mead,422.0,France,Male,41.0,6.0,153238.88,1.0,1.0,0.0,11663.09,0.0
4590.0,15611961.0,Stewart,615.0,France,Male,35.0,7.0,0.0,2.0,1.0,0.0,150784.29,0.0
4591.0,15680167.0,Thomson,635.0,France,Female,78.0,6.0,47536.4,1.0,1.0,1.0,119400.08,0.0
4592.0,15762543.0,Goliwe,711.0,France,Female,32.0,1.0,0.0,2.0,1.0,0.0,126188.42,0.0
4593.0,15658475.0,Lori,834.0,France,Male,36.0,8.0,142882.49,1.0,1.0,0.0,89983.02,1.0
4594.0,15779743.0,Onwuamaeze,633.0,France,Female,44.0,7.0,0.0,2.0,1.0,0.0,29761.29,0.0
4595.0,15661532.0,Butusov,650.0,France,Female,31.0,1.0,160566.11,2.0,0.0,0.0,27073.81,0.0
4596.0,15782360.0,Rogers,743.0,Germany,Male,65.0,2.0,131935.51,1.0,1.0,1.0,96399.67,1.0
4597.0,15767908.0,Nicholson,567.0,France,Male,38.0,6.0,127678.8,2.0,0.0,0.0,45422.89,0.0
4598.0,15677105.0,Rossi,706.0,Germany,Female,46.0,4.0,105214.58,1.0,1.0,0.0,108699.59,1.0
,,,,,,,,,,,,,
4588.0,15676094.0,Osonduagwuike,500.0,France,Female,34.0,6.0,0.0,1.0,1.0,1.0,140268.45,0.0
