RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5523.0,15686696.0,Brown,817.0,France,Female,37.0,6.0,81070.34,2.0,1.0,0.0,80985.88,0.0
5524.0,15625586.0,Monaldo,717.0,France,Male,35.0,4.0,0.0,1.0,1.0,1.0,167573.06,0.0
5525.0,15654975.0,Wu,641.0,France,Female,53.0,0.0,123835.52,2.0,0.0,1.0,160110.65,0.0
5526.0,15782993.0,Pan,624.0,France,Male,51.0,10.0,123401.43,2.0,1.0,1.0,127825.25,0.0
5527.0,15774382.0,Longo,579.0,Germany,Male,49.0,4.0,169377.31,1.0,1.0,1.0,123535.05,0.0
5528.0,15689602.0,Findlay,698.0,France,Male,38.0,2.0,130015.24,1.0,1.0,1.0,41595.3,0.0
5529.0,15756155.0,Fu,645.0,France,Male,32.0,4.0,0.0,2.0,0.0,1.0,97628.08,0.0
5530.0,15812647.0,Yin,691.0,France,Male,34.0,8.0,133936.04,2.0,1.0,0.0,91359.79,0.0
5531.0,15736043.0,Hamilton,638.0,France,Male,34.0,6.0,114543.27,1.0,1.0,1.0,97755.29,0.0
5532.0,15696744.0,Miller,705.0,France,Female,31.0,3.0,119794.67,1.0,0.0,0.0,182528.44,0.0
5533.0,15602572.0,Hsing,720.0,France,Male,33.0,9.0,0.0,2.0,1.0,1.0,142956.48,0.0
,,,,,,,,,,,,,
5523.0,15686696.0,Brown,817.0,France,Female,37.0,6.0,81070.34,2.0,1.0,0.0,80985.88,0.0
