RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8449.0,15717191.0,Ferri,508.0,France,Male,49.0,1.0,93817.41,2.0,1.0,1.0,132468.76,1.0
8450.0,15625716.0,Genovesi,637.0,France,Female,33.0,9.0,113913.53,1.0,0.0,1.0,65316.5,0.0
8451.0,15710053.0,Neumayer,667.0,Germany,Female,44.0,5.0,140406.68,2.0,0.0,1.0,57164.19,0.0
8452.0,15580043.0,Murray,575.0,Spain,Female,22.0,8.0,105229.34,1.0,1.0,1.0,34397.08,0.0
8453.0,15601410.0,Tien,744.0,Spain,Female,46.0,1.0,0.0,3.0,1.0,1.0,177431.59,1.0
8454.0,15684669.0,Parkes,567.0,France,Female,41.0,9.0,137891.35,1.0,1.0,0.0,142009.46,1.0
8455.0,15619083.0,Yip,502.0,France,Female,35.0,6.0,0.0,2.0,1.0,1.0,80618.47,0.0
8456.0,15692207.0,Ingle,609.0,France,Female,53.0,6.0,0.0,2.0,1.0,1.0,124218.27,0.0
8457.0,15730705.0,Chidubem,715.0,France,Male,37.0,9.0,165252.52,1.0,1.0,0.0,85286.3,0.0
8458.0,15749688.0,Lu,541.0,France,Male,32.0,8.0,0.0,2.0,0.0,0.0,40889.14,0.0
8459.0,15728542.0,Vorobyova,850.0,France,Female,71.0,4.0,0.0,2.0,1.0,1.0,107236.87,0.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
