RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2806.0,15618936.0,MacDonald,688.0,France,Female,51.0,5.0,0.0,1.0,1.0,0.0,91624.11,1.0
2807.0,15787529.0,Gray,592.0,Spain,Male,38.0,0.0,0.0,1.0,1.0,0.0,65986.48,1.0
2808.0,15780128.0,Ogbonnaya,705.0,France,Male,33.0,3.0,144427.96,2.0,1.0,0.0,113845.19,0.0
2809.0,15615991.0,Udegbulam,654.0,France,Male,42.0,7.0,99263.09,1.0,1.0,1.0,67607.9,0.0
2810.0,15757001.0,Mai,624.0,France,Female,32.0,2.0,79368.87,2.0,1.0,1.0,145471.94,0.0
2811.0,15595388.0,Yeh,594.0,France,Female,30.0,10.0,0.0,2.0,1.0,1.0,124071.71,0.0
2812.0,15699550.0,Babbage,695.0,Spain,Female,34.0,9.0,0.0,2.0,1.0,1.0,67502.12,0.0
2813.0,15581620.0,Franklin,597.0,France,Male,28.0,2.0,0.0,3.0,1.0,1.0,78707.97,0.0
2814.0,15600934.0,Randell,758.0,France,Female,52.0,7.0,125095.94,1.0,1.0,0.0,171189.83,1.0
2815.0,15738672.0,Paterson,737.0,Germany,Female,40.0,2.0,162485.8,2.0,1.0,0.0,149381.32,0.0
2816.0,15721307.0,Pickering,694.0,Germany,Male,37.0,1.0,95668.82,2.0,1.0,0.0,100335.55,0.0
,,,,,,,,,,,,,
2816.0,15721307.0,Pickering,694.0,Germany,Male,37.0,1.0,95668.82,2.0,1.0,0.0,100335.55,0.0
