RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1596.0,15711378.0,Willis,677.0,France,Male,38.0,4.0,0.0,2.0,1.0,0.0,187800.63,0.0
1597.0,15765520.0,Stevenson,769.0,Germany,Male,27.0,7.0,188614.07,1.0,1.0,0.0,171344.09,0.0
1598.0,15656726.0,Ch'ien,771.0,France,Male,32.0,5.0,62321.62,1.0,1.0,1.0,40920.59,0.0
1599.0,15647842.0,Cunningham,601.0,Germany,Female,48.0,8.0,120782.7,1.0,1.0,0.0,63940.68,1.0
1600.0,15719309.0,Stephens,670.0,France,Female,42.0,1.0,115961.58,2.0,0.0,1.0,29483.87,0.0
1601.0,15748718.0,Gordon,517.0,France,Male,28.0,2.0,115062.61,1.0,1.0,0.0,179056.23,0.0
1602.0,15594404.0,Bevan,834.0,France,Female,49.0,8.0,160602.25,2.0,1.0,0.0,129273.94,0.0
1603.0,15751158.0,Mashman,571.0,France,Female,42.0,4.0,108825.34,3.0,1.0,0.0,55558.51,1.0
1604.0,15593470.0,Tu,576.0,Germany,Female,36.0,8.0,166287.85,1.0,1.0,1.0,23305.85,0.0
1605.0,15695129.0,Milanesi,718.0,France,Female,31.0,1.0,152663.77,1.0,0.0,1.0,17128.64,0.0
1606.0,15640865.0,Romano,636.0,Germany,Female,31.0,9.0,80844.69,2.0,1.0,1.0,74641.9,0.0
,,,,,,,,,,,,,
1597.0,15765520.0,Stevenson,769.0,Germany,Male,27.0,7.0,188614.07,1.0,1.0,0.0,171344.09,0.0
