RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6436.0,15754874.0,Nwoye,700.0,France,Male,26.0,4.0,119009.57,1.0,1.0,0.0,141926.43,0.0
6437.0,15723216.0,Greco,623.0,Germany,Male,33.0,2.0,80002.33,1.0,1.0,1.0,104079.62,0.0
6438.0,15725094.0,Fang,623.0,France,Female,37.0,4.0,140211.88,1.0,1.0,1.0,93832.33,0.0
6439.0,15647974.0,Chiemenam,679.0,France,Female,44.0,3.0,118742.74,2.0,1.0,0.0,1568.91,0.0
6440.0,15583371.0,Artemiev,632.0,Spain,Male,37.0,1.0,138207.08,1.0,1.0,0.0,60778.11,1.0
6441.0,15772559.0,Burrows,790.0,France,Female,47.0,10.0,148636.21,1.0,0.0,1.0,16119.96,1.0
6442.0,15711251.0,Chizuoke,514.0,France,Male,45.0,1.0,178827.79,1.0,1.0,0.0,60375.18,0.0
6443.0,15719212.0,T'ien,491.0,France,Male,33.0,5.0,83134.3,1.0,1.0,0.0,187946.55,0.0
6444.0,15764927.0,Rogova,753.0,France,Male,92.0,3.0,121513.31,1.0,0.0,1.0,195563.99,0.0
6445.0,15731412.0,Trevisano,693.0,Germany,Female,37.0,6.0,95900.04,1.0,1.0,1.0,38196.24,0.0
6446.0,15719170.0,Sagese,679.0,France,Female,30.0,1.0,112543.42,1.0,1.0,1.0,179435.21,0.0
,,,,,,,,,,,,,
6440.0,15583371.0,Artemiev,632.0,Spain,Male,37.0,1.0,138207.08,1.0,1.0,0.0,60778.11,1.0
