RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3202.0,15637593.0,Greco,722.0,France,Male,20.0,6.0,0.0,2.0,1.0,0.0,195486.28,0.0
3203.0,15598070.0,Marchesi,564.0,France,Female,33.0,4.0,135946.26,1.0,1.0,0.0,63170.0,0.0
3204.0,15787550.0,Chao,719.0,France,Male,69.0,3.0,0.0,2.0,1.0,1.0,58320.06,0.0
3205.0,15603942.0,Hawthorn,547.0,Germany,Male,50.0,3.0,81290.02,3.0,0.0,1.0,177747.03,1.0
3206.0,15733973.0,Bibi,850.0,France,Female,42.0,8.0,0.0,1.0,1.0,0.0,19632.64,1.0
3207.0,15596761.0,Hawdon,515.0,Germany,Male,60.0,9.0,113715.36,1.0,1.0,0.0,18424.24,1.0
3208.0,15652400.0,Moss,667.0,Spain,Male,56.0,2.0,168883.08,1.0,0.0,1.0,18897.78,0.0
3209.0,15717893.0,Briggs,607.0,Germany,Male,36.0,8.0,143421.74,1.0,1.0,0.0,97879.02,0.0
3210.0,15622585.0,McIntyre,525.0,France,Male,26.0,7.0,153644.39,1.0,1.0,1.0,63197.88,0.0
3211.0,15733964.0,Russo,606.0,Spain,Female,53.0,1.0,109330.06,1.0,1.0,1.0,75860.01,0.0
3212.0,15753861.0,Ballard,686.0,Germany,Female,27.0,1.0,115095.88,2.0,0.0,0.0,78622.46,0.0
,,,,,,,,,,,,,
3211.0,15733964.0,Russo,606.0,Spain,Female,53.0,1.0,109330.06,1.0,1.0,1.0,75860.01,0.0
