RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6843.0,15797787.0,Denisov,614.0,France,Male,36.0,1.0,118311.76,1.0,1.0,0.0,146134.68,0.0
6844.0,15611171.0,Fowler,740.0,France,Male,33.0,1.0,129574.98,1.0,1.0,1.0,123300.38,0.0
6845.0,15601627.0,Siciliano,587.0,France,Male,33.0,8.0,148163.57,1.0,0.0,0.0,122925.4,0.0
6846.0,15734085.0,Crocker,465.0,Germany,Male,24.0,5.0,117154.9,1.0,1.0,1.0,127744.02,0.0
6847.0,15809309.0,Longo,689.0,Spain,Female,40.0,5.0,154251.67,1.0,0.0,1.0,118319.5,0.0
6848.0,15809462.0,Polyakova,656.0,France,Male,30.0,3.0,0.0,2.0,0.0,1.0,17104.0,0.0
6849.0,15634628.0,Brown,579.0,France,Female,33.0,1.0,65667.79,2.0,0.0,0.0,164608.98,0.0
6850.0,15775678.0,Uspensky,716.0,France,Female,44.0,1.0,0.0,1.0,1.0,1.0,152108.47,0.0
6851.0,15579526.0,O'Meara,551.0,France,Male,42.0,1.0,50194.59,1.0,1.0,1.0,23399.58,0.0
6852.0,15779103.0,Cantamessa,527.0,Germany,Female,39.0,9.0,96748.89,2.0,1.0,0.0,94711.43,0.0
6853.0,15738715.0,Alexander,600.0,France,Female,37.0,4.0,0.0,3.0,1.0,0.0,7312.25,1.0
,,,,,,,,,,,,,
6850.0,15775678.0,Uspensky,716.0,France,Female,44.0,1.0,0.0,1.0,1.0,1.0,152108.47,0.0
