RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5776.0,15717527.0,Ifeanacho,619.0,France,Female,49.0,9.0,145359.99,1.0,1.0,0.0,38186.85,0.0
5777.0,15793478.0,Li Fonti,593.0,Germany,Female,39.0,8.0,151391.68,1.0,1.0,0.0,27274.6,1.0
5778.0,15642248.0,Ko,608.0,Spain,Male,66.0,8.0,123935.35,1.0,1.0,1.0,65758.19,0.0
5779.0,15640377.0,Goloubev,526.0,France,Female,36.0,0.0,0.0,2.0,1.0,0.0,97767.63,0.0
5780.0,15723950.0,Kruglov,684.0,Spain,Male,40.0,2.0,70291.02,1.0,1.0,1.0,115468.84,1.0
5781.0,15590327.0,Liao,604.0,Germany,Female,42.0,10.0,166031.45,1.0,1.0,0.0,98293.14,0.0
5782.0,15706199.0,White,636.0,Germany,Male,36.0,6.0,96643.32,1.0,0.0,0.0,182059.28,0.0
5783.0,15671514.0,Sinclair,669.0,Spain,Female,33.0,8.0,0.0,2.0,0.0,1.0,128538.05,0.0
5784.0,15727041.0,Fiorentini,624.0,France,Male,71.0,7.0,0.0,2.0,1.0,1.0,108841.83,0.0
5785.0,15738063.0,Shen,631.0,France,Male,29.0,2.0,0.0,2.0,1.0,1.0,18581.84,0.0
5786.0,15711733.0,Rapuokwu,753.0,France,Male,48.0,4.0,0.0,2.0,0.0,1.0,146821.42,0.0
,,,,,,,,,,,,,
5777.0,15793478.0,Li Fonti,593.0,Germany,Female,39.0,8.0,151391.68,1.0,1.0,0.0,27274.6,1.0
