RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2729.0,15770420.0,Dillon,749.0,Germany,Male,46.0,10.0,78136.36,2.0,1.0,1.0,73470.98,0.0
2730.0,15608230.0,Hoelscher,667.0,France,Male,23.0,1.0,0.0,2.0,1.0,0.0,91573.19,0.0
2731.0,15730339.0,Bell,670.0,Spain,Male,30.0,3.0,133446.34,1.0,0.0,0.0,3154.95,0.0
2732.0,15712584.0,Liao,670.0,France,Female,33.0,7.0,0.0,2.0,1.0,1.0,88187.81,0.0
2733.0,15592816.0,Udokamma,623.0,Germany,Female,48.0,1.0,108076.33,1.0,1.0,0.0,118855.26,1.0
2734.0,15641480.0,Sinnett,571.0,France,Male,32.0,5.0,131354.25,1.0,1.0,0.0,125256.53,0.0
2735.0,15708505.0,Palerma,641.0,Germany,Female,37.0,7.0,62974.64,2.0,0.0,1.0,39016.43,0.0
2736.0,15791131.0,Chimaijem,551.0,Germany,Female,30.0,2.0,143340.44,1.0,1.0,0.0,145796.49,0.0
2737.0,15618225.0,Porter,741.0,Germany,Male,36.0,8.0,116993.43,2.0,1.0,0.0,168816.22,0.0
2738.0,15644724.0,Fan,472.0,France,Male,31.0,4.0,58662.92,2.0,0.0,1.0,73322.0,0.0
2739.0,15662098.0,Palmer,650.0,Spain,Male,41.0,3.0,128808.65,3.0,0.0,0.0,113677.53,1.0
,,,,,,,,,,,,,
2731.0,15730339.0,Bell,670.0,Spain,Male,30.0,3.0,133446.34,1.0,0.0,0.0,3154.95,0.0
