RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1904.0,15705885.0,Smeaton,752.0,Spain,Male,36.0,2.0,0.0,2.0,1.0,1.0,45570.84,0.0
1905.0,15677382.0,Miller,625.0,Spain,Female,69.0,1.0,107569.96,1.0,1.0,1.0,182336.45,0.0
1906.0,15566843.0,Gotch,535.0,Germany,Male,20.0,9.0,134874.4,1.0,1.0,1.0,118825.56,0.0
1907.0,15608387.0,Fu,786.0,France,Female,29.0,4.0,0.0,2.0,1.0,0.0,103372.79,0.0
1908.0,15810786.0,O'Toole,620.0,France,Female,67.0,3.0,0.0,2.0,1.0,1.0,43486.73,0.0
1909.0,15626983.0,Ledford,605.0,Spain,Female,48.0,6.0,0.0,2.0,1.0,1.0,40062.99,0.0
1910.0,15773605.0,Iadanza,670.0,Spain,Female,32.0,3.0,0.0,2.0,1.0,0.0,46175.7,0.0
1911.0,15811261.0,Alaniz,617.0,Spain,Male,42.0,0.0,70105.87,1.0,1.0,1.0,120830.73,0.0
1912.0,15590606.0,Saunders,595.0,France,Male,41.0,9.0,0.0,2.0,1.0,0.0,5967.09,0.0
1913.0,15576644.0,Lin,687.0,Germany,Female,29.0,4.0,78939.15,1.0,1.0,0.0,122134.56,1.0
1914.0,15750264.0,Pinto,757.0,Germany,Male,30.0,6.0,105128.85,2.0,1.0,1.0,62972.13,0.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
