RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7954.0,15608209.0,Currey,622.0,Germany,Male,33.0,3.0,96926.12,2.0,1.0,0.0,48553.77,0.0
7955.0,15626898.0,Teng,743.0,France,Male,30.0,7.0,77599.23,1.0,0.0,0.0,144407.1,0.0
7956.0,15644297.0,Austin,732.0,Germany,Male,38.0,5.0,178787.54,1.0,1.0,1.0,195760.53,0.0
7957.0,15731569.0,Hudson,850.0,France,Male,81.0,5.0,0.0,2.0,1.0,1.0,44827.47,0.0
7958.0,15582149.0,Ts'ui,850.0,Germany,Female,34.0,3.0,129668.43,2.0,1.0,1.0,88743.99,0.0
7959.0,15802483.0,Hancock,686.0,France,Male,34.0,6.0,146178.13,2.0,1.0,1.0,88837.11,0.0
7960.0,15686999.0,Nicholas,556.0,France,Female,40.0,8.0,0.0,2.0,1.0,0.0,62112.7,0.0
7961.0,15772479.0,Napolitano,673.0,France,Male,37.0,4.0,0.0,2.0,0.0,0.0,163563.07,0.0
7962.0,15778884.0,Jamieson,809.0,France,Female,38.0,2.0,154763.21,2.0,1.0,1.0,174800.31,0.0
7963.0,15623630.0,Foster,634.0,Germany,Female,56.0,3.0,116251.24,1.0,0.0,1.0,42429.88,1.0
7964.0,15774316.0,Moretti,630.0,France,Male,37.0,6.0,0.0,2.0,1.0,1.0,82647.65,0.0
,,,,,,,,,,,,,
7956.0,15644297.0,Austin,732.0,Germany,Male,38.0,5.0,178787.54,1.0,1.0,1.0,195760.53,0.0
